"image","magazine_id","time","image_number","in_out","explicit","symbol","weapon","gruesome","narrative","strength","caption","outgroup","ingroup","crisis","solution","jihad","utopia","punish","unity","outplot","sinful","victim","occupy"
"R8_49","R8",23,50,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"R8_50","R8",23,51,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"R8_51","R8",23,52,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"R8_52","R8",23,53,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"R8_53","R8",23,54,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"R8_54","R8",23,55,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R8_55","R8",23,56,1,0,0,1,0,8,1,0,1,0,1,0,0,0,0,0,0,0,0,1
"R9_1","R9",24,1,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"R9_2","R9",24,2,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R9_3","R9",24,3,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R9_4","R9",24,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"R9_5","R9",24,5,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"R9_6","R9",24,6,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"R9_7","R9",24,7,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"R9_8","R9",24,8,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"R9_9","R9",24,9,1,0,5,0,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"R9_10","R9",24,10,1,0,5,0,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"R9_11","R9",24,11,1,0,5,0,0,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0
"R9_12","R9",24,12,1,0,5,0,0,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0
"R9_13","R9",24,13,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R9_14","R9",24,14,0,0,0,0,1,5,2,1,0,1,1,0,0,0,0,0,0,0,1,0
"R9_15","R9",24,15,0,0,0,1,0,5,2,1,0,1,1,0,0,0,0,0,0,0,1,0
"R9_16","R9",24,16,1,0,0,1,1,7,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"R9_17","R9",24,17,-99,-99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"R9_18","R9",24,18,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"R9_19","R9",24,19,0,0,0,0,0,2,2,1,0,1,0,1,0,1,0,0,0,0,0,0
"R9_20a","R9",24,20,1,0,0,0,0,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"R9_20b","R9",24,21,1,0,0,0,0,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"R9_20c","R9",24,22,1,0,0,0,0,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"R9_20d","R9",24,23,1,0,0,0,0,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"R9_20e","R9",24,24,1,0,0,0,0,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"R9_21","R9",24,25,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"R9_22","R9",24,26,-99,-99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"R9_23","R9",24,27,1,0,0,1,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"R9_24","R9",24,28,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"R9_25","R9",24,29,1,0,0,0,0,8,2,1,1,0,1,0,0,0,0,0,0,0,0,1
"R9_26","R9",24,30,0,0,2,1,0,3,2,1,0,1,0,1,0,0,0,1,0,0,0,0
"R9_27","R9",24,31,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
"R9_28","R9",24,32,-99,-99,5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
"R9_29","R9",24,33,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"R9_30","R9",24,34,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"R9_31","R9",24,35,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"R9_32","R9",24,36,0,0,2,1,0,7,2,0,0,1,0,1,1,0,0,0,0,0,0,0
"R9_32b","R9",24,37,0,1,1,0,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"R9_33","R9",24,38,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"R9_34","R9",24,39,1,1,0,0,0,7,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"R9_35","R9",24,40,0,0,0,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"R9_35b","R9",24,41,1,0,7,1,0,7,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"R9_36","R9",24,42,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R9_37a","R9",24,43,1,0,0,0,0,7,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"R9_37b","R9",24,44,1,0,0,0,0,7,2,0,1,0,0,1,1,0,0,0,0,0,0,0
"R9_37c","R9",24,45,1,0,0,0,0,7,2,0,1,0,0,1,1,0,0,0,0,0,0,0
"R9_38","R9",24,46,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"R9_39","R9",24,47,-99,-99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"R9_40","R9",24,48,1,0,0,0,1,7,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"R9_41","R9",24,49,1,0,5,0,0,7,2,0,1,0,0,1,1,0,0,0,0,0,0,0
"R9_42","R9",24,50,1,0,5,0,0,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0
"R9_43","R9",24,51,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"R9_44a","R9",24,52,1,0,0,0,0,7,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"R9_44b","R9",24,53,-99,-99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"R9_44c","R9",24,54,-99,-99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"R9_44d","R9",24,55,-99,-99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"R9_44e","R9",24,56,-99,-99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"R9_44f","R9",24,57,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"R9_45","R9",24,58,1,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,1,0,0
"R9_46","R9",24,59,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"R9_47","R9",24,60,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R9_48","R9",24,61,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"R9_49","R9",24,62,-99,-99,0,0,0,7,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"R10_1","R10",25,1,1,0,0,1,0,7,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"R10_2","R10",25,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"R10_3","R10",25,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R10_4","R10",25,4,1,0,8,0,1,4,1,0,1,0,0,1,0,0,1,0,0,0,0,0
"R10_5","R10",25,5,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"R10_6","R10",25,6,0,0,0,1,0,3,2,1,0,1,0,1,0,0,0,1,0,0,0,0
"R10_7","R10",25,7,1,0,0,1,0,7,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"R10_8","R10",25,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"R10_9","R10",25,9,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R10_10","R10",25,10,1,0,0,0,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"R10_11","R10",25,11,1,0,0,1,0,7,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"R10_12","R10",25,12,1,0,0,1,0,8,1,1,1,0,1,0,0,0,0,0,0,0,0,1
"R10_13","R10",25,13,1,0,0,1,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"R10_14","R10",25,14,0,0,0,0,1,4,2,1,0,1,0,1,0,0,1,0,0,0,0,0
"R10_15","R10",25,15,0,0,2,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"R10_16","R10",25,16,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R10_17","R10",25,17,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"R10_18","R10",25,18,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"R10_19","R10",25,19,1,0,0,0,0,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"R10_20","R10",25,20,1,0,5,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
"R10_21","R10",25,21,1,1,5,0,0,4,1,1,1,0,0,1,0,0,1,0,0,0,0,0
"R10_22","R10",25,22,1,0,5,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"R10_23","R10",25,23,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"R10_24","R10",25,24,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"R10_25","R10",25,25,-99,-99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R10_26","R10",25,26,0,0,0,1,0,7,0,0,0,1,0,1,1,0,0,0,0,0,0,0
"R10_27","R10",25,27,0,0,2,1,0,3,1,1,0,1,0,1,0,0,0,1,0,0,0,0
"R10_28","R10",25,28,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"R10_29","R10",25,29,-99,-99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R10_30","R10",25,30,0,0,2,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"R10_31","R10",25,31,0,1,1,0,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"R10_32","R10",25,32,1,0,0,1,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"R10_33","R10",25,33,1,0,0,0,1,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"R10_34","R10",25,34,-99,-99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R10_35","R10",25,35,0,0,0,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"R10_36","R10",25,36,0,0,2,1,0,3,1,1,0,1,0,1,0,0,0,1,0,0,0,0
"R10_37","R10",25,37,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"R10_38","R10",25,38,0,0,8,1,1,4,2,1,0,1,0,1,0,0,1,0,0,0,0,0
"R10_39","R10",25,39,0,0,2,1,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"R10_40","R10",25,40,1,1,1,0,0,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"R10_41","R10",25,41,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"R10_42","R10",25,42,0,1,0,0,0,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0
"R10_43","R10",25,43,1,1,7,0,0,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"R10_44","R10",25,44,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R10_45","R10",25,45,0,0,2,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"R11_1","R11",26,1,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R11_2","R11",26,2,-99,-99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R11_3","R11",26,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"R11_4","R11",26,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R11_5","R11",26,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R11_6","R11",26,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"R11_7","R11",26,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"R11_8","R11",26,8,0,0,0,1,0,7,0,0,0,1,0,1,1,0,0,0,0,0,0,0
"R11_9","R11",26,9,0,0,0,1,0,7,0,0,0,1,0,1,1,0,0,0,0,0,0,0
"R11_10","R11",26,10,1,0,0,1,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"R11_11","R11",26,11,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"R11_12","R11",26,12,0,1,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"R11_13","R11",26,13,-99,-99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R11_14","R11",26,14,-99,-99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R11_15","R11",26,15,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"R11_16","R11",26,16,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"R11_17","R11",26,17,0,0,5,1,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0
"R11_18","R11",26,18,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"R11_19","R11",26,19,1,0,5,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"R11_20","R11",26,20,1,0,0,0,0,6,0,1,1,0,1,0,0,0,0,0,1,0,0,0
"R11_21","R11",26,21,1,0,0,1,0,7,0,1,1,0,0,1,1,0,0,0,0,0,0,0
"R11_22","R11",26,22,1,0,0,0,0,6,0,1,1,0,1,0,0,0,0,0,1,0,0,0
"R11_23","R11",26,23,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"R11_24","R11",26,24,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"R11_25","R11",26,25,1,1,0,1,0,7,0,1,1,0,0,1,1,0,0,0,0,0,0,0
"R11_26","R11",26,26,1,1,0,0,0,7,0,1,1,0,0,1,1,0,0,0,0,0,0,0
"R11_27","R11",26,27,1,0,8,0,0,5,1,1,1,0,1,0,0,0,0,0,0,0,1,0
"R11_28","R11",26,28,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"R11_29","R11",26,29,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"R11_30","R11",26,30,1,0,5,0,0,7,0,1,1,0,0,1,1,0,0,0,0,0,0,0
"R11_31","R11",26,31,0,0,2,1,0,7,0,0,0,1,0,1,1,0,0,0,0,0,0,0
"R11_32","R11",26,32,-99,-99,1,0,0,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"R11_33","R11",26,33,0,0,0,1,0,7,0,1,0,1,0,1,1,0,0,0,0,0,0,0
"R11_34","R11",26,34,1,0,0,0,0,7,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"R11_35","R11",26,35,0,0,2,0,0,7,0,1,0,1,0,1,1,0,0,0,0,0,0,0
"R11_36","R11",26,36,0,0,0,0,0,7,0,1,0,1,0,1,1,0,0,0,0,0,0,0
"R11_37","R11",26,37,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"R11_38","R11",26,38,1,0,0,0,0,6,0,1,1,0,1,0,0,0,0,0,1,0,0,0
"R11_39","R11",26,39,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"R11_40","R11",26,40,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"R11_41","R11",26,41,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"R11_42","R11",26,42,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R11_43","R11",26,43,0,0,0,1,1,4,0,1,0,1,0,1,0,0,1,0,0,0,0,0
"R11_44","R11",26,44,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"R11_45","R11",26,45,0,0,2,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"R11_46","R11",26,46,1,0,0,0,0,6,0,0,1,0,1,0,0,0,0,0,1,0,0,0
"R12_1","R12",27,1,1,1,0,0,0,7,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"R12_2","R12",27,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R12_3","R12",27,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R12_4","R12",27,4,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R12_5","R12",27,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R12_6","R12",27,6,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R12_7","R12",27,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R12_8","R12",27,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R12_9","R12",27,9,0,0,0,1,0,7,0,0,0,1,0,1,1,0,0,0,0,0,0,0
"R12_10","R12",27,10,0,1,0,0,0,5,1,1,0,1,1,0,0,0,0,0,0,0,1,0
"R12_11","R12",27,11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R12_12","R12",27,12,0,0,0,1,0,7,0,0,0,1,0,1,1,0,0,0,0,0,0,0
"R12_13","R12",27,13,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"R12_14","R12",27,14,0,0,0,0,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"R12_15","R12",27,15,1,1,0,0,0,5,1,1,1,0,1,0,0,0,0,0,0,0,1,0
"R12_16","R12",27,16,0,0,0,1,0,7,0,1,0,1,0,1,1,0,0,0,0,0,0,0
"R12_17","R12",27,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"R12_18","R12",27,18,0,0,2,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"R12_19","R12",27,19,0,0,0,0,1,5,1,1,0,1,1,0,0,0,0,0,0,0,1,0
"R12_20","R12",27,20,0,0,0,1,0,7,0,0,0,1,0,1,1,0,0,0,0,0,0,0
"R12_21","R12",27,21,0,1,5,0,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"R12_22","R12",27,22,1,0,0,0,0,5,1,1,1,0,1,0,0,0,0,0,0,0,1,0
"R12_23","R12",27,23,0,0,0,0,1,4,1,1,0,1,0,1,0,0,1,0,0,0,0,0
"R12_24","R12",27,24,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"R12_25","R12",27,25,1,0,0,0,0,6,0,1,1,0,1,0,0,0,0,0,1,0,0,0
"R12_26","R12",27,26,1,1,0,0,0,7,0,0,1,0,0,1,1,0,0,0,0,0,0,0
"R12_27","R12",27,27,0,0,0,0,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"R12_28","R12",27,28,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"R12_29","R12",27,29,-99,-99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"R12_30","R12",27,30,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R12_31","R12",27,31,0,1,5,0,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"R12_32","R12",27,32,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R12_33","R12",27,33,0,0,2,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"R12_34","R12",27,34,-99,-99,1,0,0,7,0,1,0,0,0,1,1,0,0,0,0,0,0,0
"R12_35","R12",27,35,-99,-99,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"R12_36","R12",27,36,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R12_37","R12",27,37,-99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R12_38","R12",27,38,-99,-99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R12_39","R12",27,39,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R12_40","R12",27,40,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R12_41","R12",27,41,1,0,0,0,1,7,0,0,1,0,0,1,1,0,0,0,0,0,0,0
"R12_42","R12",27,42,1,1,0,1,0,7,0,1,1,0,0,1,1,0,0,0,0,0,0,0
"R12_43","R12",27,43,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R13_1","R13",28,1,1,0,0,0,0,7,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"R13_2","R13",28,2,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R13_3","R13",28,3,-99,-99,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R13_4","R13",28,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R13_5","R13",28,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R13_6","R13",28,6,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R13_7","R13",28,7,0,1,0,1,0,7,0,1,0,1,0,1,1,0,0,0,0,0,0,0
"R13_8","R13",28,8,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R13_9","R13",28,9,1,0,0,0,0,7,0,0,1,0,0,1,1,0,0,0,0,0,0,0
"R13_10","R13",28,10,-99,-99,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R13_11","R13",28,11,0,0,5,1,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0
"R13_12","R13",28,12,0,1,0,0,0,5,0,1,0,1,1,0,0,0,0,0,0,0,1,0
"R13_13","R13",28,13,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R13_14","R13",28,14,1,0,0,1,0,7,0,1,1,0,0,1,1,0,0,0,0,0,0,0
"R13_15","R13",28,15,0,0,0,0,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0
"R13_16","R13",28,16,1,0,0,0,0,6,0,1,1,0,1,0,0,0,0,0,1,0,0,0
"R13_17","R13",28,17,0,0,0,0,0,3,1,1,0,1,0,1,0,0,0,1,0,0,0,0
"R13_18","R13",28,18,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R13_19","R13",28,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R13_20","R13",28,20,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R13_21","R13",28,21,-99,-99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R13_22","R13",28,22,0,0,0,1,0,7,0,0,0,1,0,1,1,0,0,0,0,0,0,0
"R13_23","R13",28,23,0,0,0,0,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"R13_24","R13",28,24,0,0,0,0,0,4,0,0,0,1,0,1,0,0,1,0,0,0,0,0
"R13_25","R13",28,25,1,0,0,0,0,6,0,1,1,0,1,0,0,0,0,0,1,0,0,0
"R13_26","R13",28,26,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R13_27","R13",28,27,1,0,0,1,0,6,0,0,1,0,1,0,0,0,0,0,1,0,0,0
"R13_28","R13",28,28,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"R13_29","R13",28,29,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"R13_30","R13",28,30,0,0,2,1,0,7,0,0,0,1,0,1,1,0,0,0,0,0,0,0
"R13_31","R13",28,31,-99,-99,1,0,0,7,0,1,0,0,0,1,1,0,0,0,0,0,0,0
"R13_32","R13",28,32,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"R13_33","R13",28,33,0,1,0,0,0,7,0,1,0,1,0,1,1,0,0,0,0,0,0,0
"R13_34","R13",28,34,1,0,0,0,0,7,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"R13_35","R13",28,35,1,1,5,0,0,7,0,1,1,0,0,1,1,0,0,0,0,0,0,0
"R13_36","R13",28,36,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"R13_37","R13",28,37,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R13_38","R13",28,38,1,0,0,0,0,7,0,0,1,0,0,1,1,0,0,0,0,0,0,0
